link,box_office,budget,in_english,runtime,critics_score,is_genre_action,is_genre_adventure,is_genre_animation,is_genre_biography,is_genre_comedy,is_genre_crime,is_genre_documentary,is_genre_drama,is_genre_family,is_genre_fantasy,is_genre_film-noir,is_genre_game-show,is_genre_history,is_genre_horror,is_genre_music,is_genre_musical,is_genre_mystery,is_genre_news,is_genre_reality-tv,is_genre_romance,is_genre_sci-fi,is_genre_sport,is_genre_talk-show,is_genre_thriller,is_genre_war,is_genre_western
/title/tt1489889/,"$216,972,543","$50,000,000",1,107 min,52,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt1289401/,"$229,147,509","$144,000,000",1,116 min,60,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt2908446/,"$297,002,527","$110,000,000",1,119 min,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
/title/tt4779682/,"$530,243,742","$130,000,000",1,113 min,46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
/title/tt5884052/,"$431,705,346","$150,000,000",1,104 min,53,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
/title/tt1528854/,"$242,786,137","$50,000,000",1,96 min,42,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt3606752/,"$383,930,656","$175,000,000",1,102 min,59,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
/title/tt1679335/,"$346,864,462","$125,000,000",1,92 min,56,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
/title/tt2126355/,"$473,990,832","$110,000,000",1,114 min,43,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt3385516/,"$543,934,105","$178,000,000",1,144 min,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt5113040/,"$429,434,163","$80,000,000",1,86 min,55,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt4123430/,"$653,755,901","$200,000,000",1,134 min,52,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt4196776/,"$415,484,914","$120,000,000",1,123 min,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt6806448/,"$758,910,100","$200,000,000",1,137 min,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt2322441/,"$569,651,467","$40,000,000",1,125 min,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
/title/tt5220122/,"$528,583,774","$80,000,000",1,97 min,54,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt2510894/,"$474,800,000","$80,000,000",1,89 min,44,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt1485796/,"$434,993,183","$84,000,000",1,105 min,48,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
/title/tt3874544/,"$527,965,936","$125,000,000",1,97 min,50,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt2224026/,"$386,041,607","$135,000,000",1,94 min,55,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt7286456/,"$988,735,635","$55,000,000",1,122 min,59,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt7349950/,"$462,519,656","$79,000,000",1,169 min,58,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt2379713/,"$880,674,609","$245,000,000",1,148 min,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt1727824/,"$903,655,259","$52,000,000",1,134 min,49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
/title/tt4630562/,"$1,236,005,118","$250,000,000",1,136 min,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/title/tt0974015/,"$657,924,295","$300,000,000",1,120 min,45,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt3469046/,"$1,034,799,409","$80,000,000",1,89 min,49,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt3470600/,"$634,151,679","$75,000,000",1,108 min,59,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
/title/tt2709692/,"$511,595,957","$75,000,000",1,85 min,51,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt1386697/,"$746,846,894","$175,000,000",1,123 min,40,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt2975590/,"$873,634,919","$250,000,000",1,151 min,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt1477834/,"$1,148,161,807","$160,000,000",1,143 min,55,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt2293640/,"$1,159,398,397","$74,000,000",1,91 min,56,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt6139732/,"$1,050,693,953","$183,000,000",1,128 min,53,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
/title/tt2283362/,"$962,102,237","$90,000,000",1,119 min,58,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/title/tt4881806/,"$1,308,467,944","$170,000,000",1,128 min,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/title/tt6105098/,"$1,655,146,969","$260,000,000",1,118 min,55,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
/title/tt0369610/,"$1,670,400,637","$150,000,000",1,124 min,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
